Connecting to host 192.168.2.22, port 5201
[  4] local 192.168.1.11 port 46752 connected to 192.168.2.22 port 5201
[  4] 4639.00-4640.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4640.00-4641.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4641.00-4642.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4642.00-4643.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4643.00-4644.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4644.00-4645.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4645.00-4646.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4646.00-4647.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4647.00-4648.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4648.00-4649.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4649.00-4650.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4650.00-4651.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4651.00-4652.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4652.00-4653.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4653.00-4654.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4654.00-4655.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4655.00-4656.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4656.00-4657.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4657.00-4658.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4658.00-4659.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4659.00-4660.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4660.00-4661.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4661.00-4662.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4662.00-4663.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4663.00-4664.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4664.00-4665.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4665.00-4666.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4666.00-4667.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4667.00-4668.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4668.00-4669.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4669.00-4670.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4670.00-4671.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4671.00-4672.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4672.00-4673.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4673.00-4674.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4674.00-4675.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4675.00-4676.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4676.00-4677.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4677.00-4678.00 sec  0.00 Bytes  0.00 KBytes/sec    0   4.24 KBytes       
[  4] 4678.00-4679.00 sec  0.00 Bytes  0.00 KBytes/sec    2   2.83 KBytes       
[  4] 4679.00-4680.00 sec  0.00 Bytes  0.00 KBytes/sec   24   7.07 KBytes       
[  4] 4680.00-4681.00 sec  0.00 Bytes  0.00 KBytes/sec   10   9.90 KBytes       
[  4] 4681.00-4682.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4682.00-4683.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4683.00-4684.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4684.00-4685.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4685.00-4686.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4686.00-4687.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4687.00-4688.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4688.00-4689.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4689.00-4690.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4690.00-4691.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4691.00-4692.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4692.00-4693.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4693.00-4694.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4694.00-4695.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4695.00-4696.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4696.00-4697.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4697.00-4698.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4698.00-4699.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4699.00-4700.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4700.00-4701.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4701.00-4702.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4702.00-4703.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4703.00-4704.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4704.00-4705.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4705.00-4706.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4706.00-4707.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4707.00-4708.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4708.00-4709.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4709.00-4710.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4710.00-4711.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4711.00-4712.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4712.00-4713.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4713.00-4714.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4714.00-4715.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4715.00-4716.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4716.00-4717.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4717.00-4718.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4718.00-4719.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4719.00-4720.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4720.00-4721.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4721.00-4722.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4722.00-4723.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4723.00-4724.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4724.00-4725.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4725.00-4726.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4726.00-4727.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4727.00-4728.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4728.00-4729.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4729.00-4730.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4730.00-4731.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4731.00-4732.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4732.00-4733.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4733.00-4734.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4734.00-4735.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4735.00-4736.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4736.00-4737.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4737.00-4738.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4738.00-4739.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4739.00-4740.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4740.00-4741.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4741.00-4742.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4742.00-4743.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4743.00-4744.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4744.00-4745.02 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4745.02-4746.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4746.00-4747.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4747.00-4748.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4748.00-4749.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4749.00-4750.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4750.00-4751.04 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4751.04-4752.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4752.00-4753.01 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4753.01-4754.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4754.00-4755.03 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4755.03-4756.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4756.00-4757.01 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4757.01-4758.01 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4758.01-4759.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4759.00-4760.03 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4760.03-4761.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4761.00-4762.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4762.00-4763.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4763.00-4764.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4764.00-4765.01 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4765.01-4766.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4766.00-4767.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4767.00-4768.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4768.00-4769.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4769.00-4770.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4770.00-4771.01 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4771.01-4772.03 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4772.03-4773.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4773.00-4774.03 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4774.03-4775.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4775.00-4776.03 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4776.03-4777.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4777.00-4778.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4778.00-4779.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4779.00-4780.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4780.00-4781.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4781.00-4782.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4782.00-4783.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4783.00-4784.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4784.00-4785.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4785.00-4786.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4786.00-4787.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4787.00-4788.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4788.00-4789.02 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4789.02-4790.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4790.00-4791.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4791.00-4792.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4792.00-4793.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4793.00-4794.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4794.00-4795.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4795.00-4796.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4796.00-4797.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4797.00-4798.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4798.00-4799.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4799.00-4800.00 sec  0.00 Bytes  0.00 KBytes/sec    0   9.90 KBytes       
[  4] 4800.00-4801.00 sec  23.8 MBytes  24344 KBytes/sec  1418    232 KBytes       
[  4] 4801.00-4802.00 sec  70.0 MBytes  71670 KBytes/sec  4605    368 KBytes       
[  4] 4802.00-4803.00 sec  46.2 MBytes  47341 KBytes/sec  3171    513 KBytes       
[  4] 4803.00-4804.00 sec  6.25 MBytes  6403 KBytes/sec    0    522 KBytes       
[  4] 4804.00-4805.00 sec  2.50 MBytes  2560 KBytes/sec    1   1.41 KBytes       
[  4] 4805.00-4806.00 sec  8.75 MBytes  8957 KBytes/sec    0    960 KBytes       
[  4] 4806.00-4807.00 sec  12.5 MBytes  12805 KBytes/sec  1096    273 KBytes       
[  4] 4807.00-4808.00 sec  6.25 MBytes  6395 KBytes/sec  528   1.32 MBytes       
[  4] 4808.00-4809.00 sec  6.25 MBytes  6403 KBytes/sec  1602    764 KBytes       
[  4] 4809.00-4810.00 sec  17.5 MBytes  17917 KBytes/sec  2503    488 KBytes       
[  4] 4810.00-4811.00 sec  70.0 MBytes  71678 KBytes/sec  3905    404 KBytes       
[  4] 4811.00-4812.00 sec  68.8 MBytes  70445 KBytes/sec  4652    508 KBytes       
[  4] 4812.00-4813.00 sec  82.5 MBytes  84449 KBytes/sec  6472    513 KBytes       
[  4] 4813.00-4814.03 sec  33.8 MBytes  33548 KBytes/sec  2365    519 KBytes       
[  4] 4814.03-4815.00 sec  6.25 MBytes  6599 KBytes/sec  406    232 KBytes       
[  4] 4815.00-4816.00 sec  71.2 MBytes  72951 KBytes/sec  7455    409 KBytes       
[  4] 4816.00-4817.00 sec  33.8 MBytes  34565 KBytes/sec  3426    607 KBytes       
[  4] 4817.00-4818.00 sec  3.75 MBytes  3839 KBytes/sec   60    611 KBytes       
[  4] 4818.00-4819.00 sec  5.00 MBytes  5123 KBytes/sec    0    617 KBytes       
[  4] 4819.00-4820.00 sec  5.00 MBytes  5111 KBytes/sec    0    622 KBytes       
[  4] 4820.00-4821.00 sec  5.00 MBytes  5128 KBytes/sec   88    419 KBytes       
[  4] 4821.00-4822.00 sec  47.5 MBytes  48619 KBytes/sec  5481   1.41 KBytes       
[  4] 4822.00-4823.00 sec  40.0 MBytes  40977 KBytes/sec  5370    778 KBytes       
[  4] 4823.00-4824.00 sec  65.0 MBytes  66568 KBytes/sec  10072    317 KBytes       
[  4] 4824.00-4825.00 sec  18.8 MBytes  19182 KBytes/sec  3309   1.41 KBytes       
[  4] 4825.00-4826.00 sec  10.0 MBytes  10249 KBytes/sec  334    871 KBytes       
[  4] 4826.00-4827.00 sec  12.5 MBytes  12800 KBytes/sec   45    881 KBytes       
[  4] 4827.00-4828.00 sec  13.8 MBytes  14077 KBytes/sec  1002    335 KBytes       
[  4] 4828.00-4829.00 sec  60.0 MBytes  61463 KBytes/sec  10172    926 KBytes       
[  4] 4829.00-4830.00 sec  58.8 MBytes  60139 KBytes/sec  11273    403 KBytes       
[  4] 4830.00-4831.00 sec  73.8 MBytes  75513 KBytes/sec  11314    926 KBytes       
[  4] 4831.00-4832.00 sec  66.2 MBytes  67872 KBytes/sec  9201    926 KBytes       
[  4] 4832.00-4833.00 sec  42.5 MBytes  43519 KBytes/sec  6001    300 KBytes       
[  4] 4833.00-4834.00 sec  10.0 MBytes  10234 KBytes/sec  738    930 KBytes       
[  4] 4834.00-4835.01 sec  8.75 MBytes  8918 KBytes/sec   45    877 KBytes       
[  4] 4835.01-4836.00 sec  10.0 MBytes  10294 KBytes/sec  570    180 KBytes       
[  4] 4836.00-4837.00 sec  13.8 MBytes  14075 KBytes/sec  506    950 KBytes       
[  4] 4837.00-4838.00 sec  21.2 MBytes  21763 KBytes/sec  1274    775 KBytes       
[  4] 4838.00-4839.00 sec  78.8 MBytes  80594 KBytes/sec  11495    775 KBytes       
[  4] 4839.00-4840.00 sec  75.0 MBytes  76791 KBytes/sec  8941    341 KBytes       
[  4] 4840.00-4841.00 sec  61.2 MBytes  62722 KBytes/sec  7764    776 KBytes       
[  4] 4841.00-4842.00 sec  73.8 MBytes  75537 KBytes/sec  9261    474 KBytes       
[  4] 4842.00-4843.00 sec  72.5 MBytes  74234 KBytes/sec  11682    776 KBytes       
[  4] 4843.00-4844.00 sec  66.2 MBytes  67897 KBytes/sec  10992    468 KBytes       
[  4] 4844.00-4845.00 sec  52.5 MBytes  53722 KBytes/sec  7539    329 KBytes       
[  4] 4845.00-4846.08 sec  47.5 MBytes  45057 KBytes/sec  5470   1.41 KBytes       
[  4] 4846.08-4847.00 sec  3.75 MBytes  4174 KBytes/sec  113    676 KBytes       
[  4] 4847.00-4848.00 sec  5.00 MBytes  5119 KBytes/sec    0    682 KBytes       
[  4] 4848.00-4849.00 sec  5.00 MBytes  5122 KBytes/sec    0    687 KBytes       
[  4] 4849.00-4850.01 sec  2.50 MBytes  2542 KBytes/sec    1   1.41 KBytes       
[  4] 4850.01-4851.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 4851.00-4852.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 4852.00-4853.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4853.00-4854.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4854.00-4855.01 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 4855.01-4856.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4856.00-4857.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4857.00-4858.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4858.00-4859.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4859.00-4860.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 4860.00-4861.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4861.00-4862.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4862.00-4863.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4863.00-4864.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4864.00-4865.01 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4865.01-4866.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4866.00-4867.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4867.00-4868.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4868.00-4869.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4869.00-4870.02 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4870.02-4871.03 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 4871.03-4872.01 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4872.01-4873.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4873.00-4874.01 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4874.01-4875.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4875.00-4876.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4876.00-4877.01 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4877.01-4878.01 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4878.01-4879.01 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4879.01-4880.02 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4880.02-4881.02 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4881.02-4882.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4882.00-4883.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4883.00-4884.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4884.00-4885.01 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4885.01-4886.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4886.00-4887.15 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4887.15-4888.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4888.00-4889.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4889.00-4890.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4890.00-4891.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4891.00-4892.00 sec  0.00 Bytes  0.00 KBytes/sec    1   1.41 KBytes       
[  4] 4892.00-4893.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4893.00-4894.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4894.00-4895.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4895.00-4896.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4896.00-4897.01 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4897.01-4898.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4898.00-4899.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4899.00-4900.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4900.00-4901.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4901.00-4902.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4902.00-4903.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4903.00-4904.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4904.00-4905.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4905.00-4906.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4906.00-4907.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4907.00-4908.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4908.00-4909.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4909.00-4910.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4910.00-4911.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4911.00-4912.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4912.00-4913.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
[  4] 4913.00-4914.00 sec  0.00 Bytes  0.00 KBytes/sec    0   1.41 KBytes       
